id_transacao,id_cliente,data_transacao,lugar_transacao
441823995,6437,2021-09-19,loja física
581169205,6437,2021-11-29,loja física
429627436,6912,2021-08-20,loja física
262730634,6912,2021-09-11,loja física
736134675,6912,2021-11-03,loja física
329667381,6912,2021-08-24,loja física
194212017,6912,2022-07-25,loja física
159460585,6912,2022-05-04,loja física
510779812,6912,2022-10-19,loja física
824553974,6912,2022-02-10,loja física
614288268,6912,2022-04-18,loja física
895057987,6912,2022-07-01,loja física
528624152,6912,2022-04-04,loja física
254815466,6912,2022-05-07,loja física
730324209,7327,2021-12-29,loja física
204838721,7327,2022-10-24,loja física
425466323,7327,2022-08-12,loja física
582940448,7327,2022-04-05,loja física
658247277,5299,2021-11-19,loja física
203164328,5299,2022-02-18,loja física
560817640,5299,2022-10-29,loja física
420406521,5299,2022-12-30,loja física
511710947,5299,2022-01-13,loja física
573937625,5299,2022-03-13,loja física
438957542,5299,2022-07-26,loja física
490417499,5299,2022-07-07,loja física
346993917,5299,2022-12-18,loja física
276974425,5299,2022-07-19,loja física
739547906,5299,2022-07-18,loja física
565025027,5299,2022-12-31,loja física
142079747,5299,2022-04-22,loja física
745275743,4127,2021-02-22,loja física
197869648,4127,2021-07-20,loja física
245799572,4127,2021-12-23,loja física
434746106,4127,2022-05-18,loja física
542755908,4127,2021-04-11,loja física
200526502,4127,2021-09-14,loja física
664247000,4127,2021-12-21,loja física
482773809,4127,2021-03-04,loja física
871513914,4127,2021-06-02,loja física
213241764,4127,2021-02-26,loja física
110198299,4127,2022-07-06,loja física
872667507,8143,2021-07-30,loja física
762265631,8143,2021-11-05,loja física
433155331,8143,2021-09-14,loja física
553431401,8143,2022-01-08,loja física
591560612,8143,2022-09-28,loja física
651086944,1964,2021-09-05,loja física
358809503,1964,2022-02-22,loja física
405814760,1964,2021-11-07,loja física
290258736,1964,2022-08-06,loja física
540147840,1964,2022-03-15,loja física
496793250,1964,2022-10-28,loja física
878294552,3690,2021-01-11,loja física
603656900,3690,2021-05-30,loja física
459649769,3690,2021-04-11,loja física
774795981,3690,2022-05-08,loja física
519077404,3690,2021-08-29,loja física
158047266,3690,2021-07-18,loja física
892709378,3690,2021-01-26,loja física
206602882,3690,2021-02-27,loja física
576392902,3690,2021-07-12,loja física
283114935,3690,2022-11-17,loja física
794462866,3433,2021-06-03,loja física
355345483,3433,2022-08-26,loja física
711250759,3433,2022-04-20,loja física
459701292,3433,2022-02-04,loja física
831196819,3433,2021-09-15,loja física
167102225,3433,2021-07-17,loja física
692638869,3389,2020-11-22,loja física
172695009,3389,2020-11-28,loja física
284842319,3389,2022-04-11,loja física
197724610,3389,2021-05-13,loja física
639639847,3389,2021-10-16,loja física
301692308,3389,2022-05-27,loja física
512700533,3389,2022-06-28,loja física
531546704,3389,2021-02-16,loja física
531974945,3389,2021-04-11,loja física
470349487,3389,2021-09-04,loja física
721799201,3389,2020-12-04,loja física
391416096,3389,2022-01-18,loja física
692515165,3389,2021-05-04,loja física
288631605,4712,2020-11-28,loja física
311810705,4712,2021-10-21,loja física
565266036,4712,2021-09-07,loja física
352331041,4712,2021-02-15,loja física
160442915,1170,2021-03-25,loja física
559993520,1170,2021-06-07,loja física
325230126,1170,2021-07-30,loja física
440883545,1170,2021-06-24,loja física
492405464,6347,2021-06-27,loja física
566150394,6347,2021-08-20,loja física
491081191,6347,2022-04-30,loja física
200989958,4065,2021-02-12,loja física
727833736,4065,2021-08-28,loja física
145127529,4065,2022-01-27,loja física
890558339,4065,2021-03-09,loja física
710229639,4065,2021-04-28,loja física
843234434,4065,2021-03-01,loja física
548910424,4065,2021-03-16,loja física
894926619,4065,2021-07-03,loja física
697486132,8230,2022-01-23,loja física
582942054,8230,2022-08-11,loja física
519903482,8230,2022-03-09,loja física
758895320,1215,2021-10-08,loja física
775353052,1215,2021-10-24,loja física
570781131,1215,2022-04-08,loja física
221511248,1215,2021-12-22,loja física
769802332,1215,2021-12-10,loja física
566162531,1215,2022-06-19,loja física
125928970,1215,2022-02-26,loja física
261670953,5939,2022-01-17,loja física
711752641,5939,2022-07-12,loja física
781426294,5939,2022-07-08,loja física
723432037,2156,2020-11-03,loja física
519516881,2156,2021-04-23,loja física
276181185,2156,2021-07-25,loja física
321510754,2156,2021-08-17,loja física
778112089,7788,2022-06-04,loja física
604888509,7788,2022-06-08,loja física
601090569,7788,2022-10-23,loja física
494398339,10323,2021-10-25,loja física
393878127,10323,2021-11-19,loja física
524925628,10323,2022-01-11,loja física
896996225,10323,2022-02-15,loja física
109419379,10323,2022-02-11,loja física
708742406,7947,2022-03-25,loja física
501524820,7947,2022-09-23,loja física
118392347,7947,2022-11-23,loja física
883868943,1891,2020-08-08,loja física
679119300,1891,2022-01-12,loja física
477962893,1891,2020-08-29,loja física
665333142,1891,2020-08-09,loja física
707455499,1891,2021-07-09,loja física
585267545,2570,2021-07-23,loja física
272524327,2570,2022-04-22,loja física
350505966,2570,2021-08-13,loja física
841558589,2570,2022-05-11,loja física
203017568,2570,2022-05-23,loja física
581500824,2570,2021-07-30,loja física
742952675,2570,2022-03-10,loja física
887304419,9256,2021-01-04,loja física
875206288,9256,2021-12-27,loja física
703462287,9256,2022-08-12,loja física
100378604,9256,2021-11-26,loja física
738499332,9256,2021-08-14,loja física
629524214,9256,2022-05-16,loja física
151230069,9256,2021-05-24,loja física
627768203,9256,2021-03-16,loja física
542492623,9256,2022-07-03,loja física
427759410,9256,2021-04-05,loja física
637514253,9256,2021-07-16,loja física
350808622,9256,2021-10-22,loja física
724071025,295,2021-07-19,loja física
794705660,295,2021-12-20,loja física
264708266,295,2021-10-21,loja física
268403459,295,2021-08-27,loja física
784518833,295,2021-12-11,loja física
663281957,295,2021-11-06,loja física
318865068,295,2022-06-09,loja física
849340071,295,2021-10-22,loja física
270008557,295,2022-01-03,loja física
685693206,295,2021-08-30,loja física
462410745,295,2022-02-24,loja física
363955206,7397,2021-07-19,loja física
410518460,7397,2022-02-15,loja física
698741695,7397,2022-06-01,loja física
339682302,7397,2021-09-29,loja física
192424900,7397,2022-03-16,loja física
862504613,7397,2021-12-15,loja física
694681620,7397,2022-10-22,loja física
253907932,7397,2022-06-02,loja física
327086018,7397,2021-08-04,loja física
345586039,6349,2021-07-06,loja física
137289001,6349,2021-11-30,loja física
643779070,6349,2021-12-07,loja física
586977608,6349,2021-07-07,loja física
345533225,6349,2021-07-29,loja física
176101489,6349,2022-09-16,loja física
382294913,10790,2021-02-19,loja física
788572183,10790,2022-05-27,loja física
662881047,10398,2020-08-27,loja física
850063054,10398,2021-04-01,loja física
240091412,2431,2020-12-31,loja física
267447577,2431,2021-03-10,loja física
418518934,2431,2021-09-20,loja física
335090484,550,2021-05-23,loja física
599997794,550,2021-10-05,loja física
121431731,550,2021-07-18,loja física
584641785,550,2022-03-17,loja física
878359310,550,2022-02-06,loja física
879095043,550,2022-01-14,loja física
746533959,550,2022-02-26,loja física
191476803,550,2022-01-17,loja física
675388395,550,2022-07-03,loja física
509082112,550,2021-09-05,loja física
262757346,550,2022-02-20,loja física
867232594,550,2022-04-05,loja física
184283397,550,2022-02-27,loja física
545286591,1890,2020-09-19,loja física
277668107,1890,2021-09-19,loja física
100747952,10742,2021-02-27,loja física
834780979,10742,2021-09-17,loja física
619188172,10742,2021-05-04,loja física
511379566,10742,2021-06-21,loja física
173349160,10742,2021-10-15,loja física
578016211,10356,2020-09-22,loja física
418854264,10356,2021-05-05,loja física
307388622,10356,2021-05-16,loja física
688455922,4676,2022-03-05,loja física
636217719,4676,2022-12-16,loja física
176218335,4676,2022-05-11,loja física
579484979,4676,2022-06-30,loja física
434507075,4676,2022-06-27,loja física
749815497,4676,2022-11-25,loja física
359663046,4676,2022-06-21,loja física
695733898,4676,2022-03-11,loja física
148808748,8852,2020-08-31,loja física
182728345,8852,2020-09-13,loja física
514901235,8852,2020-11-07,loja física
776314473,8852,2022-06-14,loja física
406938657,8852,2021-06-03,loja física
334878567,8852,2021-01-21,loja física
566679204,8852,2021-04-23,loja física
482777409,8852,2021-09-27,loja física
344371630,8852,2022-04-19,loja física
424263139,8852,2022-01-06,loja física
488357976,8852,2021-01-16,loja física
202066542,3565,2022-03-30,loja física
824022780,3565,2022-09-11,loja física
739191558,3565,2022-05-29,loja física
865959396,5294,2021-11-20,loja física
379430408,5294,2022-01-14,loja física
795435425,5294,2022-01-27,loja física
824582224,5294,2021-11-21,loja física
327795324,1958,2022-03-21,loja física
430130831,1958,2022-04-05,loja física
748373172,1958,2022-08-02,loja física
254489856,1958,2022-04-07,loja física
480329157,1958,2022-05-27,loja física
160637290,1958,2022-04-22,loja física
345605714,1958,2022-10-19,loja física
556318481,1958,2022-08-21,loja física
885450714,1958,2022-03-27,loja física
755776528,7349,2020-10-02,loja física
126709744,7349,2021-08-09,loja física
390454887,7349,2022-02-16,loja física
533875833,8799,2021-09-23,loja física
339088521,8799,2022-09-20,loja física
806737736,8799,2022-06-16,loja física
252339489,8799,2022-01-16,loja física
613914416,1351,2020-09-20,loja física
889421021,1351,2021-01-07,loja física
550638111,1351,2021-04-17,loja física
552272284,1351,2020-12-18,loja física
544380970,1351,2022-03-07,loja física
897576090,1351,2021-02-02,loja física
686341923,1351,2021-08-29,loja física
741533119,1351,2021-07-10,loja física
834953442,1351,2021-02-10,loja física
772603491,1351,2021-09-08,loja física
426462447,1351,2022-07-06,loja física
791676388,1351,2021-08-12,loja física
356817223,1351,2021-03-25,loja física
458116661,1045,2020-08-16,loja física
100585057,1045,2021-01-25,loja física
197142111,1045,2021-11-14,loja física
450962553,1045,2021-01-11,loja física
194788767,7732,2022-01-02,loja física
157156362,7732,2022-08-24,loja física
559605921,7732,2022-05-07,loja física
771034623,7732,2022-05-08,loja física
265967169,7732,2022-06-22,loja física
576012355,7732,2022-12-13,loja física
125772318,7732,2022-03-16,loja física
652167176,7732,2022-11-04,loja física
289126038,7732,2022-03-02,loja física
339617213,7732,2022-06-27,loja física
788596260,8070,2022-03-01,loja física
316761351,8070,2022-03-06,loja física
766658092,8070,2022-10-05,loja física
443115018,8070,2022-06-03,loja física
425199962,8070,2022-06-08,loja física
372703218,477,2022-06-17,loja física
385287782,477,2022-07-17,loja física
180328352,477,2022-07-22,loja física
833032731,477,2022-09-26,loja física
229043961,477,2022-07-14,loja física
354169218,477,2022-07-08,loja física
324868670,477,2022-12-21,loja física
739102574,477,2022-07-28,loja física
248698942,477,2022-08-17,loja física
697513766,477,2022-08-09,loja física
332554841,7832,2021-08-28,loja física
395390526,7832,2022-03-03,loja física
277252033,7832,2022-02-20,loja física
468373087,7832,2021-09-15,loja física
623367379,7832,2021-09-18,loja física
736838791,7832,2022-07-31,loja física
231483738,7832,2022-04-15,loja física
725985075,2202,2021-04-09,loja física
158197106,2202,2022-10-17,loja física
766585732,2202,2022-05-27,loja física
300772325,2202,2021-11-17,loja física
619870938,7396,2020-11-10,loja física
307678418,7396,2020-11-14,loja física
146401998,7396,2022-06-07,loja física
209048784,7396,2021-03-21,loja física
249653288,7396,2022-03-01,loja física
417428096,7396,2021-06-14,loja física
708562736,7396,2021-05-29,loja física
104517320,7396,2021-10-10,loja física
720346219,7396,2021-09-11,loja física
106042772,7396,2021-03-07,loja física
368672879,7396,2022-04-02,loja física
388884777,7396,2022-04-29,loja física
388649576,4055,2022-05-29,loja física
189238291,4055,2022-11-10,loja física
107243084,4055,2022-08-13,loja física
167373247,10340,2020-11-13,loja física
296560770,10340,2022-03-15,loja física
605546302,10340,2021-03-31,loja física
101095607,10340,2021-10-05,loja física
795321552,10340,2021-03-29,loja física
814399144,10091,2021-05-20,loja física
226014275,10091,2021-07-10,loja física
723960443,10091,2022-02-02,loja física
216712606,10091,2022-01-04,loja física
366118509,10091,2021-12-03,loja física
362386569,10091,2021-06-18,loja física
798903074,7629,2022-05-08,loja física
234494660,7629,2022-10-02,loja física
585565483,7629,2022-06-13,loja física
345275201,10640,2021-09-05,loja física
773507163,10640,2022-07-29,loja física
122096049,10640,2021-09-17,loja física
353121672,10640,2022-04-15,loja física
125860482,3498,2020-11-25,loja física
402015765,3498,2021-03-04,loja física
880063894,3498,2021-03-23,loja física
687949840,3498,2022-02-09,loja física
261692703,3498,2021-01-10,loja física
256916872,3498,2021-01-25,loja física
561288828,3498,2020-12-13,loja física
221844717,3498,2020-12-20,loja física
279197561,3498,2022-05-05,loja física
355739558,6742,2021-01-13,loja física
832808809,6742,2021-09-12,loja física
156470806,1172,2021-05-01,loja física
662518851,1172,2021-08-13,loja física
577108714,1172,2022-03-02,loja física
311716578,1172,2021-07-12,loja física
606550743,1172,2021-08-09,loja física
400363884,1172,2022-07-19,loja física
753387416,1172,2022-01-19,loja física
407226168,1172,2021-10-24,loja física
257348809,1172,2022-07-24,loja física
729547368,1172,2022-03-10,loja física
565517548,1172,2021-09-06,loja física
820485655,1172,2021-08-29,loja física
315575532,569,2021-12-14,loja física
445961829,569,2022-04-15,loja física
228949714,569,2022-03-20,loja física
898254228,569,2021-12-18,loja física
208620863,569,2022-01-14,loja física
510733015,569,2022-06-08,loja física
847835902,569,2022-03-15,loja física
106092847,4686,2022-04-02,loja física
387804086,4686,2022-05-15,loja física
861350423,4686,2022-10-22,loja física
627938576,4686,2022-04-13,loja física
381249305,4686,2022-04-25,loja física
117110342,4686,2022-08-11,loja física
744594289,4686,2022-06-30,loja física
676991836,4686,2022-05-14,loja física
644949611,4686,2022-08-12,loja física
879664827,4686,2022-08-18,loja física
720111497,4686,2022-07-06,loja física
684530954,4686,2022-04-14,loja física
898338827,4686,2022-06-19,loja física
609976735,1381,2022-01-28,loja física
140524219,1381,2022-03-22,loja física
361488459,1381,2022-09-20,loja física
895845690,1381,2022-07-15,loja física
760766404,1381,2022-11-10,loja física
395986391,2634,2022-04-18,loja física
733135559,2634,2022-06-27,loja física
784276788,2634,2022-07-25,loja física
838970635,10905,2020-10-29,loja física
718134277,10905,2020-11-06,loja física
217229563,10905,2021-01-06,loja física
315477249,10905,2021-12-25,loja física
296301887,10905,2021-02-03,loja física
270408544,10905,2021-12-24,loja física
682508605,1744,2021-01-07,loja física
484925862,1744,2021-11-04,loja física
735518702,1000,2021-03-08,loja física
808756808,1000,2021-05-21,loja física
770956726,1000,2021-09-25,loja física
718164412,1000,2022-01-08,loja física
694345819,1000,2021-12-23,loja física
778756636,1000,2021-07-04,loja física
880543396,1000,2022-07-19,loja física
821491550,1000,2021-08-05,loja física
794763720,1000,2021-03-27,loja física
322230278,1000,2021-11-11,loja física
343422647,1000,2022-01-04,loja física
632883303,1000,2021-05-02,loja física
796168575,3828,2021-02-17,loja física
498453563,3828,2022-01-12,loja física
497858737,3828,2021-03-06,loja física
853633360,3828,2022-05-25,loja física
866684764,3828,2022-01-29,loja física
682093022,3828,2022-06-28,loja física
740425829,3828,2021-07-26,loja física
310737497,3828,2021-05-09,loja física
387693533,3828,2021-07-12,loja física
382035955,3828,2021-08-23,loja física
258311161,3828,2022-04-13,loja física
294577827,3828,2021-10-29,loja física
432422424,3828,2021-11-30,loja física
432310015,8605,2022-03-23,loja física
779831668,8605,2022-05-27,loja física
835993899,8605,2022-09-06,loja física
710221631,10304,2020-12-28,loja física
838319576,10304,2021-08-09,loja física
544556024,4351,2021-04-27,loja física
431358562,4351,2021-12-24,loja física
643934119,10129,2022-03-12,loja física
518657965,10129,2022-05-21,loja física
782704726,10129,2022-04-22,loja física
193808217,10129,2022-07-09,loja física
148548624,10129,2022-06-06,loja física
164785293,10129,2022-04-26,loja física
506782353,10129,2022-04-28,loja física
103308156,10129,2022-10-15,loja física
605104440,10129,2022-03-25,loja física
647893510,10129,2022-11-18,loja física
556677493,10129,2022-05-22,loja física
547764671,10129,2022-12-13,loja física
874599856,2499,2021-05-06,loja física
634310829,2499,2021-09-21,loja física
802746627,2499,2021-11-18,loja física
291927249,2499,2021-08-09,loja física
572435633,2499,2022-07-10,loja física
327829694,2499,2022-05-20,loja física
799680316,2499,2021-12-19,loja física
380355351,2499,2021-07-28,loja física
824707686,2499,2021-07-06,loja física
739373109,2499,2022-02-10,loja física
797230243,10092,2021-02-18,loja física
675255253,10092,2021-05-15,loja física
153443172,10092,2022-04-23,loja física
791445607,10092,2021-04-03,loja física
452157827,10092,2021-05-04,loja física
549523933,7500,2022-04-24,loja física
788656373,7500,2022-09-28,loja física
296846520,7500,2022-12-22,loja física
449045959,7500,2022-06-15,loja física
499868274,7500,2022-11-15,loja física
580881304,7500,2022-10-27,loja física
208154244,7500,2022-09-22,loja física
325896543,7500,2022-07-18,loja física
714398824,5796,2021-11-26,loja física
588619661,5796,2022-10-17,loja física
516521598,5796,2022-09-30,loja física
513718138,5796,2022-11-16,loja física
323628899,5796,2022-02-09,loja física
340923800,5796,2021-12-13,loja física
385353541,5796,2022-02-26,loja física
337588896,5796,2022-01-24,loja física
383340859,5796,2022-06-10,loja física
126115828,5796,2022-12-09,loja física
536469665,5796,2022-09-27,loja física
489961641,5796,2022-09-05,loja física
582312873,5796,2021-12-01,loja física
833424733,10556,2022-05-24,loja física
163385649,10556,2022-12-26,loja física
275258533,10556,2022-08-30,loja física
637430348,10556,2022-09-19,loja física
475105448,10556,2022-06-21,loja física
128378027,10556,2022-07-03,loja física
338084854,1064,2021-12-11,loja física
333237895,1064,2022-01-27,loja física
542384265,1064,2022-11-10,loja física
507029408,48,2022-04-24,loja física
625671984,48,2022-08-08,loja física
382518641,48,2022-11-14,loja física
399356612,7610,2021-04-18,loja física
875980895,7610,2022-07-21,loja física
198441285,7610,2021-07-04,loja física
529019139,7610,2021-12-12,loja física
394744628,7610,2021-09-19,loja física
896651014,263,2022-05-28,loja física
190861646,263,2022-08-24,loja física
382969125,263,2022-05-30,loja física
672202732,10814,2021-01-16,loja física
729711025,10814,2021-11-07,loja física
538055056,10814,2021-09-07,loja física
374576969,10814,2021-02-03,loja física
785641144,10814,2021-04-15,loja física
422137821,10814,2021-05-06,loja física
221885062,10814,2021-04-08,loja física
530212654,10814,2021-04-03,loja física
776818088,10814,2021-12-27,loja física
240697121,10814,2022-05-17,loja física
553545343,10814,2021-06-11,loja física
320521407,10814,2021-11-12,loja física
548233265,10814,2021-08-28,loja física
382740531,9710,2021-01-20,loja física
197945608,9710,2021-10-10,loja física
799242489,9710,2022-01-06,loja física
765135667,9710,2021-05-08,loja física
577231817,9710,2021-04-06,loja física
858474483,9710,2022-02-06,loja física
646038688,9710,2021-09-17,loja física
346240769,9292,2020-10-26,loja física
595948341,9292,2021-11-06,loja física
178999376,9292,2022-06-29,loja física
546173619,9292,2021-12-26,loja física
453532869,9292,2021-09-19,loja física
826835473,9292,2020-11-12,loja física
683245016,9292,2021-08-23,loja física
784404687,10250,2020-11-20,loja física
367309968,10250,2021-09-29,loja física
218522527,7881,2021-09-28,loja física
859973575,7881,2022-09-30,loja física
599991574,7881,2022-03-18,loja física
333409574,7881,2022-01-05,loja física
687040584,7881,2022-10-09,loja física
815670477,7881,2022-04-11,loja física
744250362,7881,2022-11-15,loja física
795335085,7881,2021-11-10,loja física
482813053,7881,2022-06-08,loja física
654721063,7881,2022-07-18,loja física
801615734,7881,2021-10-14,loja física
774783950,7881,2022-06-09,loja física
448021988,7881,2021-12-21,loja física
510345057,5847,2021-05-29,loja física
579704072,5847,2021-07-05,loja física
139859584,5847,2021-11-10,loja física
551483501,5847,2022-01-04,loja física
537836309,5847,2022-05-04,loja física
243401984,5847,2022-05-28,loja física
301030716,5847,2021-08-17,loja física
770197698,5847,2021-08-19,loja física
794937167,5847,2021-11-14,loja física
462535946,5847,2021-09-15,loja física
300682710,737,2021-03-03,loja física
293769125,737,2022-09-30,loja física
372457718,737,2021-05-21,loja física
462209918,737,2021-03-29,loja física
312887034,737,2021-08-20,loja física
159925466,3571,2020-10-16,loja física
401531635,3571,2020-11-21,loja física
109429142,3571,2021-01-07,loja física
245795964,3571,2021-02-09,loja física
786393172,3571,2021-05-03,loja física
252181192,7807,2020-09-12,loja física
839159455,7807,2021-02-08,loja física
639851008,7807,2022-05-10,loja física
246420052,7807,2022-07-21,loja física
351145936,7807,2021-01-26,loja física
517503020,3878,2022-02-27,loja física
380774831,3878,2022-09-17,loja física
742266324,3878,2022-11-02,loja física
585210054,5092,2021-02-12,loja física
459201916,5092,2022-03-15,loja física
897097673,5092,2022-03-31,loja física
363016219,5092,2021-07-04,loja física
619545150,5092,2022-01-18,loja física
761213375,5092,2021-06-06,loja física
687750405,5092,2022-03-23,loja física
870094472,2154,2020-12-25,loja física
448866377,2154,2021-01-22,loja física
883630515,2154,2021-10-31,loja física
426037719,5394,2021-03-17,loja física
735902323,5394,2021-06-10,loja física
512480751,5394,2021-08-18,loja física
403754582,5394,2022-07-25,loja física
712086250,3798,2021-11-06,loja física
368019555,3798,2022-02-02,loja física
342588469,3798,2022-12-24,loja física
488655443,3524,2021-08-04,loja física
196643574,3524,2021-11-26,loja física
183449832,5247,2022-05-10,loja física
178478207,5247,2022-09-20,loja física
676088613,5247,2022-09-18,loja física
874885208,5247,2022-06-14,loja física
354418663,5883,2021-05-26,loja física
467539888,5883,2021-08-06,loja física
823168158,5883,2021-11-29,loja física
649668264,5883,2022-05-01,loja física
829263282,5883,2021-11-16,loja física
887298478,5883,2022-04-29,loja física
176726107,5883,2022-07-20,loja física
789451359,2118,2021-09-10,loja física
438986399,2118,2021-10-29,loja física
260954629,2118,2022-04-10,loja física
838820402,2118,2021-10-31,loja física
856881739,2118,2021-12-18,loja física
532076049,2118,2022-06-15,loja física
302198312,2118,2021-12-19,loja física
245384387,2118,2022-01-21,loja física
859832053,8812,2021-03-10,loja física
437225324,8812,2021-09-09,loja física
313343727,8812,2022-08-07,loja física
645542457,6616,2021-10-23,loja física
577449858,6616,2022-03-13,loja física
335616995,6616,2022-04-27,loja física
774114275,6616,2021-11-30,loja física
163647345,6616,2022-05-15,loja física
839565029,6616,2022-02-24,loja física
231469688,6616,2022-01-19,loja física
796688105,6616,2021-10-25,loja física
645626014,2797,2021-08-20,loja física
588580791,2797,2022-07-29,loja física
841572483,2797,2021-11-28,loja física
885895795,2797,2021-12-22,loja física
135752408,2797,2022-07-05,loja física
428755554,2797,2021-11-26,loja física
581567379,2797,2022-01-01,loja física
331742922,2797,2022-08-30,loja física
499496346,2797,2021-11-03,loja física
868564255,4328,2021-09-07,loja física
808769320,4328,2021-10-27,loja física
674711881,4328,2022-04-28,loja física
602629312,9167,2021-03-26,loja física
787608697,9167,2021-07-19,loja física
688344997,9167,2021-06-14,loja física
222577979,9167,2021-06-29,loja física
176299018,9167,2021-09-12,loja física
410328086,9167,2022-04-05,loja física
281703383,9167,2021-12-21,loja física
760756706,9167,2021-06-16,loja física
242315946,9167,2021-09-08,loja física
444541697,9167,2021-06-02,loja física
512981201,9167,2021-09-07,loja física
786479716,9167,2021-12-22,loja física
742426124,10560,2022-06-16,loja física
243637537,10560,2022-10-10,loja física
351538932,10560,2022-10-26,loja física
610379044,2631,2021-05-08,loja física
809876115,2631,2021-08-06,loja física
877001314,2631,2022-05-31,loja física
855413222,2631,2021-07-19,loja física
707339384,2631,2021-11-16,loja física
341106793,2631,2021-12-18,loja física
244062061,8312,2022-06-15,loja física
652703524,8312,2022-10-23,loja física
561760559,8312,2022-11-02,loja física
769944248,5534,2021-10-20,loja física
443111340,5534,2021-11-25,loja física
794901571,5534,2022-03-03,loja física
140652607,5093,2020-09-18,loja física
216187283,5093,2021-03-18,loja física
506834755,5093,2022-01-23,loja física
698203796,7592,2021-04-18,loja física
441267848,7592,2021-09-20,loja física
675022005,7592,2021-08-29,loja física
342275229,7592,2022-01-26,loja física
295878035,8895,2020-10-05,loja física
498255188,8895,2020-12-18,loja física
633225515,8895,2021-10-17,loja física
663729354,8895,2022-04-16,loja física
156786887,8895,2022-05-01,loja física
598603310,8895,2021-09-21,loja física
242651943,8895,2020-11-24,loja física
882858659,8895,2020-11-27,loja física
782201767,8895,2021-05-08,loja física
440920434,8895,2021-04-22,loja física
351025028,8895,2020-12-16,loja física
321079729,8895,2020-11-30,loja física
575072436,8584,2021-06-08,loja física
188880010,8584,2021-07-12,loja física
884593110,8584,2021-10-24,loja física
135077319,8584,2021-10-27,loja física
682948571,8584,2021-09-25,loja física
606942529,8584,2021-07-15,loja física
696733385,8584,2021-10-26,loja física
797067085,2694,2022-03-18,loja física
847780537,2694,2022-06-05,loja física
529745096,2694,2022-07-12,loja física
441123506,8910,2020-10-29,loja física
847214654,8910,2022-08-29,loja física
752858574,8910,2020-11-20,loja física
204831528,8910,2020-12-25,loja física
297630056,8910,2021-02-28,loja física
536399705,8910,2021-03-23,loja física
539180143,7433,2020-08-29,loja física
761677323,7433,2021-09-22,loja física
673594552,7433,2020-09-10,loja física
503294827,7433,2020-09-29,loja física
570566837,164,2020-10-13,loja física
798244467,164,2021-09-21,loja física
322728739,164,2021-11-24,loja física
780510127,164,2022-02-06,loja física
558883355,164,2020-11-18,loja física
439583166,10477,2021-08-06,loja física
268362578,10477,2022-05-21,loja física
400335607,2681,2021-08-01,loja física
617742375,2681,2022-02-28,loja física
811277845,2681,2021-12-02,loja física
287319144,2681,2021-08-03,loja física
671395141,2681,2022-04-26,loja física
495110309,2681,2021-10-16,loja física
683816934,2681,2022-05-31,loja física
705222177,2681,2022-07-03,loja física
223306432,2681,2021-09-25,loja física
542260299,2681,2022-01-06,loja física
482246532,2681,2022-03-09,loja física
673573215,2681,2021-11-19,loja física
367223192,2681,2022-09-21,loja física
108549843,5150,2020-12-17,loja física
518749655,5150,2022-02-13,loja física
543466495,5150,2022-01-17,loja física
795916568,5283,2022-02-17,loja física
408532123,5283,2022-10-23,loja física
394073935,5283,2022-10-12,loja física
820340838,5283,2022-10-09,loja física
547834415,9645,2020-10-14,loja física
689940762,9645,2022-04-21,loja física
427011750,9645,2021-03-09,loja física
278699574,9645,2022-05-15,loja física
285358183,9645,2020-11-06,loja física
738119416,9645,2021-01-31,loja física
109418398,9645,2021-01-04,loja física
735259940,9645,2021-05-10,loja física
488258216,9645,2021-03-02,loja física
584498927,9645,2020-10-22,loja física
547534559,10678,2021-11-28,loja física
123525572,10678,2022-07-14,loja física
539129800,10678,2022-02-22,loja física
543755444,10678,2022-02-11,loja física
438661168,10678,2022-01-18,loja física
482306143,10678,2022-10-29,loja física
278373516,10678,2022-08-12,loja física
186314954,10678,2022-01-02,loja física
345515725,10678,2022-08-20,loja física
465239989,10678,2022-10-20,loja física
432064480,7261,2021-01-01,loja física
759900211,7261,2022-02-01,loja física
268880401,7261,2021-09-30,loja física
597906706,7261,2022-05-06,loja física
166836481,7261,2022-07-13,loja física
705847709,9648,2020-11-03,loja física
382433425,9648,2021-02-14,loja física
553647679,9648,2021-08-17,loja física
501688350,9648,2021-06-12,loja física
672953596,2870,2020-09-21,loja física
681936788,2870,2020-12-13,loja física
788744122,2870,2020-11-05,loja física
607400868,2870,2021-06-30,loja física
413638361,2870,2021-09-16,loja física
614234272,2870,2021-02-02,loja física
772133157,8008,2021-12-09,loja física
150034067,8008,2022-03-18,loja física
754251741,8008,2022-03-29,loja física
489795207,8008,2022-07-15,loja física
764374035,1513,2020-08-28,loja física
385755908,1513,2020-10-24,loja física
263370310,1513,2021-11-24,loja física
245820322,1513,2021-11-11,loja física
445107481,1513,2021-11-29,loja física
890034404,1513,2020-10-08,loja física
698971592,1513,2020-12-17,loja física
315208015,1513,2021-08-02,loja física
857782631,1513,2021-02-01,loja física
805006897,1513,2021-06-16,loja física
597399679,1513,2020-11-24,loja física
369959593,1513,2021-06-19,loja física
134957335,6173,2021-11-02,loja física
514620956,6173,2022-11-02,loja física
874068708,6173,2022-11-08,loja física
545884371,6173,2022-09-29,loja física
287008505,6173,2022-10-10,loja física
107923197,6173,2022-09-02,loja física
437881614,6173,2022-10-23,loja física
418745686,6173,2022-12-01,loja física
