id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha
2246,1965,Ensino Médio,Casado,46891,0,1,2021-09-01,0
6606,1969,Pós-graduação,Casado,70091,1,0,2021-03-31,0
5545,1972,Pós-graduação,Casado,78075,0,0,2022-04-05,0
7342,1961,Ensino Médio,Viúva/Viúvo,59184,0,1,2020-09-09,0
837,1977,Ensino Superior,Casado,54809,1,1,2021-09-11,0
9500,1959,Ensino Superior,Casado,58113,0,1,2021-01-25,0
3602,1958,Pós-graduação,Casado,51412,0,1,2021-12-31,0
234,1979,Ensino Superior,Divorciado,15287,1,0,2020-10-10,1
2995,1957,Pós-graduação,União estável,66636,0,0,2021-08-17,0
1118,1956,Pós-graduação,Casado,50965,0,1,2021-02-20,0
7789,1965,Pós-graduação,Casado,84618,0,0,2021-11-22,0
3068,1990,Ensino Superior,Casado,18351,0,0,2021-10-29,0
8955,1957,Pós-graduação,União estável,40451,0,2,2022-02-16,0
945,1965,Ensino Superior,União estável,36317,0,1,2021-05-22,0
5644,1957,Ensino Superior,União estável,42213,0,1,2021-10-12,0
7192,1955,Ensino Superior,União estável,65748,0,1,2021-04-15,0
2324,1972,Ensino Superior,União estável,77044,0,1,2021-10-27,0
697,1969,Ensino Superior,União estável,74918,0,0,2021-03-12,0
3439,1972,Ensino Superior,Casado,56721,1,1,2020-10-31,0
1506,1975,Ensino Superior,Solteiro,42160,1,1,2021-06-28,1
232,1965,Ensino Superior,Solteiro,61559,0,1,2021-07-17,0
8876,1963,Pós-graduação,União estável,33629,1,1,2020-08-08,0
4500,1991,Pós-graduação,União estável,68682,0,0,2021-10-06,0
9739,1963,Ensino Superior,Solteiro,34377,0,1,2021-01-19,0
10395,1986,Ensino Médio,Solteiro,8940,1,0,2020-08-22,0
1176,1973,Ensino Superior,Casado,26228,1,0,2021-09-22,0
1627,1957,Ensino Médio,Divorciado,77297,0,0,2021-01-26,0
938,1981,Ensino Superior,Casado,40211,1,1,2021-07-30,0
2740,1958,Pós-graduação,Viúva/Viúvo,33438,1,1,2021-09-22,0
257,1959,Pós-graduação,Casado,75032,0,1,2021-04-28,0
4058,1955,Pós-graduação,Solteiro,61284,0,0,2021-10-12,0
7736,1986,Ensino Superior,Casado,22518,1,0,2020-10-22,1
8210,1975,Pós-graduação,Casado,54730,0,1,2021-08-15,0
833,1955,Pós-graduação,Casado,38452,1,1,2022-03-30,0
6230,1971,Ensino Superior,Divorciado,44421,1,1,2021-02-15,0
7325,1986,Pós-graduação,União estável,38197,1,0,2021-06-29,0
1307,1978,Ensino Superior,Divorciado,41986,0,1,2022-02-09,0
1502,1983,Ensino Superior,União estável,28427,1,0,2021-03-21,0
6211,1976,Pós-graduação,União estável,37395,1,0,2022-05-02,0
843,1971,Ensino Superior,Casado,64722,1,0,2022-05-26,0
4174,1956,Pós-graduação,União estável,55249,0,1,2022-04-17,0
9757,1972,Ensino Superior,União estável,84906,0,0,2021-10-04,0
6918,1989,Ensino Superior,Casado,28691,1,0,2021-07-04,0
286,1952,Ensino Superior,Solteiro,44213,1,1,2021-11-29,0
11086,1984,Ensino Médio,Solteiro,25707,1,0,2022-01-18,0
1921,1967,Pós-graduação,Casado,59062,2,1,2021-10-03,0
4138,1962,Ensino Superior,Solteiro,76624,0,1,2022-05-24,0
7718,1947,Pós-graduação,União estável,66000,0,0,2022-04-20,0
1291,1978,Pós-graduação,União estável,27683,1,0,2020-08-04,0
6862,1971,Ensino Superior,Divorciado,1730,0,0,2022-05-18,0
4136,1992,Ensino Médio,Solteiro,7500,1,0,2020-12-03,0
803,1968,Ensino Superior,União estável,40521,1,1,2021-04-05,0
4298,1973,Pós-graduação,União estável,20427,1,0,2022-03-24,0
10833,1975,Ensino Superior,Casado,65106,0,1,2022-05-24,0
9606,1965,Pós-graduação,Casado,69969,0,0,2021-08-27,1
8534,1952,Ensino Superior,Casado,67433,0,2,2021-07-16,0
5153,1967,Pós-graduação,Casado,77766,0,1,2021-02-22,1
961,1972,Ensino Superior,Casado,74716,0,1,2021-09-12,0
5011,1963,Ensino Superior,Divorciado,68118,0,1,2021-10-18,0
6653,1970,Pós-graduação,Casado,55158,1,1,2020-07-30,1
9094,1955,Ensino Médio,Casado,62972,0,1,2020-08-03,1
810,1975,Ensino Superior,Casado,74190,0,1,2022-05-12,0
5493,1976,Ensino Superior,Casado,39356,1,1,2022-03-19,0
2147,1969,Ensino Superior,União estável,76653,0,0,2021-08-16,0
5107,1973,Pós-graduação,Divorciado,35860,1,1,2022-05-19,0
3979,1983,Pós-graduação,Divorciado,90687,0,0,2021-05-22,1
6049,1982,Pós-graduação,União estável,73450,0,0,2021-12-05,0
8147,1960,Ensino Superior,Casado,31454,1,1,2021-07-06,0
1857,1952,Ensino Superior,Solteiro,47139,1,1,2022-03-06,1
3910,1975,Ensino Superior,Divorciado,83829,0,0,2021-10-08,1
5207,1963,Pós-graduação,Casado,53378,1,1,2020-09-24,1
11114,1970,Ensino Superior,União estável,19656,1,0,2021-02-08,0
5429,1948,Pós-graduação,Casado,45579,0,1,2021-08-20,0
9400,1958,Ensino Médio,Solteiro,85485,0,0,2022-06-21,0
1740,1944,Ensino Superior,Casado,55956,0,0,2022-04-07,0
7488,1963,Pós-graduação,Solteiro,64191,0,1,2021-01-22,0
195,1972,Ensino Superior,Solteiro,38808,1,0,2020-08-26,1
635,1966,Pós-graduação,Casado,57183,1,1,2021-03-19,0
7527,1968,Pós-graduação,Divorciado,23748,1,0,2020-11-21,0
10319,1971,Ensino Superior,Casado,66303,0,1,2021-02-26,0
2296,1975,Pós-graduação,Casado,37368,1,0,2021-12-16,0
10637,1964,Ensino Superior,Casado,40800,1,2,2021-01-01,0
2931,1978,Ensino Superior,Divorciado,71847,0,0,2020-09-21,0
907,1975,Ensino Superior,Casado,46149,0,1,2021-11-29,0
3698,1983,Ensino Superior,União estável,78687,0,0,2020-08-09,1
9516,1971,Ensino Médio,Divorciado,49118,0,0,2020-08-18,1
679,1957,Pós-graduação,Casado,37633,1,1,2020-09-20,0
7384,1951,Pós-graduação,União estável,39767,0,0,2021-07-21,0
5043,1951,Ensino Médio,Casado,26997,0,0,2020-11-05,0
5267,1970,Ensino Superior,Divorciado,33986,1,0,2021-03-14,0
339,1972,Pós-graduação,Casado,57091,0,1,2020-11-23,1
2516,1969,Ensino Médio,Casado,46831,1,1,2021-06-08,0
9010,1972,Pós-graduação,Casado,83151,0,0,2021-02-10,1
378,1971,Ensino Superior,Casado,52531,0,0,2020-12-30,0
4808,1956,Ensino Superior,Casado,15759,0,0,2021-09-05,0
5068,1971,Ensino Superior,Solteiro,22804,1,0,2021-07-31,0
7628,1973,Ensino Médio,Casado,43050,1,0,2022-03-18,0
7128,1977,Pós-graduação,Solteiro,42997,1,1,2021-12-07,0
2811,1963,Pós-graduação,Solteiro,48918,1,1,2022-04-12,0
3551,1954,Pós-graduação,União estável,60033,0,1,2022-03-29,0
1663,1978,Pós-graduação,União estável,34043,1,0,2021-10-25,0
5543,1966,Ensino Superior,União estável,57811,0,1,2021-06-24,0
1577,1946,Ensino Superior,Casado,78569,0,0,2022-02-19,1
10641,1978,Ensino Superior,Solteiro,7500,1,1,2020-12-27,0
5336,1971,Pós-graduação,União estável,157733,1,0,2021-06-04,0
6024,1953,Ensino Superior,União estável,94384,0,0,2021-03-04,1
1878,1985,Ensino Médio,Casado,23148,0,0,2022-02-18,0
3099,1970,Ensino Superior,Divorciado,44267,1,1,2021-02-25,0
6055,1979,Ensino Superior,Casado,71626,0,0,2020-11-01,0
5841,1966,Ensino Superior,União estável,60894,0,1,2021-06-28,0
3972,1976,Ensino Superior,União estável,50200,1,1,2021-04-03,0
4394,1965,Pós-graduação,Casado,81051,0,0,2022-05-23,0
5758,1982,Ensino Superior,Casado,65169,0,0,2022-01-14,1
6658,1972,Ensino Superior,União estável,59868,0,1,2021-07-22,0
4603,1960,Pós-graduação,Casado,65695,0,1,2022-01-31,0
8427,1956,Pós-graduação,Solteiro,64857,0,0,2020-11-23,0
10260,1965,Pós-graduação,União estável,45143,0,1,2021-08-26,0
7143,1955,Ensino Médio,União estável,74805,0,1,2021-11-06,0
8789,1989,Ensino Médio,Casado,59060,1,0,2022-01-11,0
6197,1962,Pós-graduação,Solteiro,27238,1,1,2021-04-20,0
4554,1965,Ensino Superior,União estável,47009,0,1,2021-10-01,0
4937,1973,Ensino Médio,Casado,46094,1,1,2022-06-10,0
1920,1972,Ensino Superior,Casado,40321,1,1,2021-07-29,0
8749,1984,Ensino Superior,União estável,37235,1,0,2022-02-01,0
1650,1960,Pós-graduação,Casado,81843,0,0,2021-04-22,0
10377,1958,Pós-graduação,União estável,46692,0,1,2021-06-06,0
9206,1968,Ensino Superior,União estável,77382,0,1,2022-01-07,0
10971,1977,Ensino Superior,Solteiro,37774,2,0,2020-09-03,1
6398,1974,Ensino Médio,Casado,18393,1,0,2022-03-29,0
9212,1962,Pós-graduação,Casado,72828,0,1,2021-02-14,0
7937,1982,Ensino Superior,Casado,24711,0,0,2022-04-18,0
839,1975,Pós-graduação,Casado,45503,1,0,2021-09-25,0
4246,1982,Pós-graduação,Solteiro,6560,0,0,2021-12-12,0
158,1945,Pós-graduação,União estável,71604,0,0,2021-11-17,1
4832,1979,Ensino Superior,Casado,27244,1,0,2022-03-07,0
5621,1969,Ensino Superior,Casado,48752,1,1,2020-12-12,1
1945,1962,Ensino Superior,Casado,71434,0,1,2021-09-18,0
5147,1948,Ensino Superior,Solteiro,90842,0,0,2021-07-29,0
2535,1978,Pós-graduação,Casado,88097,1,0,2020-08-18,1
11039,1975,Ensino Superior,Casado,51948,0,1,2021-09-17,0
9495,1982,Ensino Superior,União estável,71853,0,0,2021-05-08,0
9635,1983,Pós-graduação,Casado,35876,0,0,2022-04-20,0
2173,1952,Ensino Superior,Viúva/Viúvo,40049,0,1,2021-10-16,0
942,1982,Ensino Superior,Solteiro,39660,1,0,2020-08-08,1
9386,1962,Ensino Superior,União estável,50127,0,1,2022-05-29,0
5510,1977,Pós-graduação,Casado,43263,0,1,2020-11-21,0
873,1949,Pós-graduação,Casado,62845,1,1,2020-10-01,1
2253,1990,Ensino Superior,Casado,18929,0,0,2021-02-16,0
5181,1982,Ensino Médio,Solteiro,24367,1,0,2021-03-20,0
979,1975,Ensino Superior,Solteiro,33249,1,0,2021-02-20,0
10390,1959,Ensino Médio,Casado,26887,0,1,2021-02-10,0
4698,1983,Pós-graduação,Casado,50150,0,0,2021-06-20,0
7793,1976,Ensino Superior,União estável,62061,0,1,2021-08-31,0
1745,1962,Pós-graduação,Divorciado,85696,0,0,2021-05-03,1
10590,1956,Pós-graduação,União estável,76542,0,0,2021-03-30,0
5080,1993,Ensino Superior,Solteiro,70515,0,0,2021-10-21,1
8369,1987,Ensino Superior,União estável,18227,1,0,2020-11-08,0
5232,1965,Ensino Superior,Casado,69139,0,1,2022-01-27,0
2407,1982,Ensino Superior,Casado,69109,0,0,2020-11-09,1
3834,1962,Ensino Superior,Solteiro,69627,0,1,2021-03-17,0
7912,1978,Ensino Superior,Casado,38136,1,0,2021-04-22,0
7712,1946,Pós-graduação,Solteiro,62159,0,0,2022-04-28,0
1065,1963,Ensino Superior,Solteiro,80695,0,0,2021-12-29,0
7275,1971,Pós-graduação,Solteiro,33316,1,1,2021-10-04,0
1343,1968,Ensino Superior,União estável,58554,1,1,2020-09-26,0
1384,1992,Ensino Médio,Casado,17256,1,0,2021-11-23,0
9967,1974,Ensino Superior,Divorciado,53034,1,1,2021-05-30,0
6181,1950,Ensino Médio,União estável,52203,0,0,2020-07-31,0
10507,1977,Ensino Médio,Divorciado,59601,0,1,2021-07-25,0
2674,1958,Pós-graduação,Solteiro,75154,0,1,2020-09-04,1
2698,1976,Ensino Superior,Solteiro,47025,0,1,2021-11-07,0
3231,1973,Ensino Superior,Casado,37971,1,0,2021-11-25,0
4096,1968,Pós-graduação,Divorciado,41335,1,0,2021-12-26,0
10476,1958,Ensino Superior,Casado,67267,0,1,2022-05-13,0
5948,1975,Ensino Superior,Solteiro,57338,0,1,2022-04-29,0
9140,1960,Ensino Médio,União estável,50523,1,1,2021-12-25,0
10258,1965,Pós-graduação,Solteiro,35791,2,1,2021-05-06,0
5675,1960,Pós-graduação,Divorciado,50611,0,1,2020-10-04,0
4743,1969,Pós-graduação,Casado,56242,0,1,2021-03-03,0
8805,1960,Ensino Superior,Solteiro,48904,0,1,2020-12-02,0
1542,1975,Ensino Superior,Solteiro,56243,1,2,2021-12-30,0
6770,1985,Ensino Superior,Casado,21355,1,0,2021-08-20,1
8773,1971,Pós-graduação,União estável,57420,0,1,2021-06-25,0
10475,1970,Pós-graduação,União estável,,0,1,2021-04-01,0
10420,1955,Pós-graduação,Divorciado,46390,0,1,2022-05-05,0
7514,1956,Ensino Médio,União estável,54342,1,1,2021-07-03,0
2902,1958,Ensino Superior,União estável,,1,1,2020-09-03,0
4345,1964,Ensino Médio,Solteiro,,1,1,2022-01-12,0
793,1973,Ensino Superior,Casado,20895,1,0,2020-10-06,0
10909,1948,Ensino Superior,Casado,92344,0,0,2022-01-15,0
3769,1972,Pós-graduação,União estável,,1,0,2022-03-02,0
8702,1976,Ensino Médio,União estável,26907,1,1,2021-08-20,0
4791,1980,Ensino Superior,União estável,44964,1,1,2020-12-16,0
2963,1979,Ensino Superior,União estável,75507,0,0,2022-05-02,0
8216,1972,Pós-graduação,Casado,53761,1,1,2021-10-11,0
8140,1973,Ensino Superior,União estável,22682,1,0,2021-10-03,0
10146,1972,Pós-graduação,União estável,38887,1,0,2022-03-02,0
5289,1975,Ensino Médio,Solteiro,41658,1,1,2020-11-09,0
2587,1972,Pós-graduação,Casado,29791,1,0,2022-05-15,0
4405,1956,Pós-graduação,Casado,63915,0,2,2021-07-30,0
8663,1974,Ensino Superior,Divorciado,39996,1,1,2022-05-22,0
2589,1972,Ensino Superior,Divorciado,26759,1,0,2022-02-07,0
3421,1968,Pós-graduação,Divorciado,63841,0,1,2021-04-21,0
10490,1969,Pós-graduação,Casado,51039,1,1,2020-12-10,0
4094,1961,Ensino Superior,Casado,60544,1,1,2020-08-25,0
9958,1972,Ensino Superior,Casado,65685,0,1,2022-03-29,0
2534,1953,Ensino Superior,Casado,37716,0,1,2022-04-21,0
4188,1957,Ensino Superior,Solteiro,36864,0,1,2020-08-13,1
6613,1970,Pós-graduação,Casado,44511,1,0,2020-10-12,0
10827,1967,Pós-graduação,Casado,36947,1,1,2020-08-07,0
5491,1951,Pós-graduação,União estável,47352,0,1,2021-04-11,0
8402,1953,Pós-graduação,Casado,67087,0,1,2021-12-17,0
8783,1950,Ensino Superior,Casado,57045,0,1,2020-09-08,0
10010,1953,Pós-graduação,Divorciado,36957,1,1,2020-09-06,1
618,1977,Pós-graduação,Casado,69389,0,1,2020-09-28,0
9121,1972,Ensino Superior,Casado,80134,1,0,2021-05-20,1
361,1969,Pós-graduação,Casado,43142,1,1,2022-02-18,0
4310,1944,Ensino Superior,Casado,80589,0,0,2022-01-22,1
2678,1990,Ensino Superior,Solteiro,34412,1,0,2021-02-13,0
6376,1979,Ensino Superior,Solteiro,57537,1,0,2021-06-10,0
524,1966,Ensino Médio,União estável,22634,0,0,2021-01-16,0
10341,1948,Ensino Superior,União estável,51315,0,0,2022-02-23,0
5654,1972,Ensino Superior,Casado,36026,2,1,2022-03-16,0
4098,1973,Ensino Superior,Casado,24639,1,1,2022-01-28,0
5824,1972,Pós-graduação,União estável,34578,2,1,2022-04-11,0
7000,1972,Ensino Médio,Solteiro,65704,0,0,2021-10-13,0
2561,1966,Ensino Superior,Solteiro,63810,0,1,2020-11-11,0
5229,1969,Pós-graduação,União estável,54132,0,1,2022-02-16,0
4086,1959,Ensino Superior,Casado,18690,0,0,2020-12-28,0
2428,1970,Ensino Superior,Casado,28164,1,0,2021-05-04,0
8254,1974,Pós-graduação,Casado,34596,1,0,2021-04-13,0
2836,1972,Pós-graduação,Casado,43269,1,0,2021-09-16,0
8418,1958,Ensino Médio,Solteiro,38741,1,1,2022-03-30,0
1362,1972,Ensino Superior,Solteiro,31907,0,0,2021-03-04,0
7152,1983,Pós-graduação,Casado,27100,1,0,2021-04-05,0
10033,1973,Ensino Médio,Divorciado,31163,1,0,2022-02-13,0
9349,1985,Ensino Superior,Casado,92533,0,0,2021-12-19,0
274,1973,Ensino Superior,Solteiro,34853,1,1,2021-12-23,0
3388,1967,Ensino Superior,Divorciado,70844,1,1,2021-10-30,0
922,1979,Ensino Médio,Casado,31086,1,1,2021-05-04,0
8588,1961,Ensino Superior,Casado,60544,1,1,2020-08-25,0
2518,1986,Ensino Médio,União estável,20491,0,0,2021-01-25,0
574,1964,Ensino Superior,Casado,42523,0,0,2022-04-23,0
3220,1983,Ensino Superior,Casado,39922,1,0,2021-02-14,0
5967,1952,Ensino Superior,União estável,33402,1,1,2021-07-18,0
1183,1949,Pós-graduação,Casado,36408,1,1,2021-09-21,0
6856,1979,Ensino Superior,União estável,21645,1,0,2020-09-03,1
4530,1948,Pós-graduação,Viúva/Viúvo,78427,0,0,2020-10-24,1
1553,1946,Ensino Superior,União estável,82657,0,0,2021-09-27,0
4682,1958,Ensino Superior,Casado,51876,0,0,2021-10-15,0
8204,1971,Ensino Médio,Casado,78041,0,0,2020-12-16,0
5221,1957,Ensino Superior,Casado,52852,0,1,2020-12-01,0
1232,1982,Pós-graduação,União estável,70038,0,0,2021-10-25,0
1927,1973,Ensino Médio,União estável,69401,0,1,2022-03-23,0
5788,1972,Ensino Superior,União estável,46053,1,0,2021-02-17,0
6652,1965,Ensino Superior,Casado,77343,0,0,2022-06-09,0
6246,1953,Ensino Superior,Solteiro,73892,0,0,2021-11-13,1
5975,1967,Pós-graduação,Solteiro,40304,1,0,2021-09-30,0
6875,1965,Pós-graduação,União estável,32727,0,0,2020-08-28,0
4399,1969,Ensino Superior,União estável,68695,0,0,2022-06-25,0
4042,1971,Ensino Superior,Divorciado,43300,0,1,2020-10-13,1
2157,1972,Ensino Superior,União estável,26290,1,1,2021-01-12,0
10133,1970,Ensino Superior,Solteiro,93790,0,0,2022-02-12,1
2525,1974,Pós-graduação,Casado,38410,0,0,2020-09-14,1
8233,1950,Pós-graduação,Viúva/Viúvo,64866,0,1,2022-01-26,0
9483,1959,Ensino Superior,União estável,57957,0,1,2021-08-19,0
2945,1955,Pós-graduação,União estável,46015,1,1,2022-04-13,0
10403,1978,Ensino Superior,União estável,16531,1,0,2022-06-18,0
5074,1986,Pós-graduação,Casado,28072,1,0,2021-07-08,0
10524,1963,Pós-graduação,Divorciado,49476,0,1,2021-06-20,0
4690,1953,Ensino Superior,Casado,50725,0,1,2021-02-13,0
7521,1952,Ensino Superior,União estável,83844,0,0,2021-05-12,0
7196,1950,Pós-graduação,Casado,41145,1,1,2022-02-08,0
4406,1970,Ensino Superior,União estável,67419,0,1,2021-01-16,0
9672,1970,Ensino Médio,Casado,23162,1,1,2021-12-21,0
4864,1977,Ensino Superior,Casado,34380,1,0,2021-05-02,0
4706,1966,Ensino Superior,Solteiro,34704,0,1,2021-04-27,0
4070,1969,Pós-graduação,Casado,94871,0,2,2020-09-01,1
25,1958,Ensino Superior,Casado,65148,0,1,2020-11-16,0
3697,1954,Ensino Superior,União estável,39898,0,1,2021-02-12,0
217,1956,Pós-graduação,Solteiro,64857,0,0,2020-11-23,0
4220,1970,Pós-graduação,Casado,59892,0,1,2021-11-02,0
5286,1987,Pós-graduação,Solteiro,41020,0,0,2021-10-28,0
9559,1961,Pós-graduação,Casado,57072,0,1,2022-01-24,0
2849,1979,Ensino Superior,Solteiro,60474,0,1,2021-04-01,0
7787,1960,Ensino Superior,União estável,62807,0,1,2020-08-31,0
3102,1981,Ensino Médio,União estável,19414,1,0,2021-10-16,0
5868,1980,Ensino Superior,Casado,19107,1,0,2021-08-22,0
8370,1976,Ensino Médio,União estável,75484,0,1,2020-08-02,0
9988,1976,Pós-graduação,Solteiro,70379,0,1,2021-03-03,0
2939,1970,Pós-graduação,União estável,79419,0,0,2022-06-22,0
5529,1946,Pós-graduação,União estável,64014,2,1,2022-06-10,0
9743,1955,Ensino Superior,Casado,76998,0,1,2021-01-11,0
5763,1972,Pós-graduação,União estável,49854,1,0,2021-11-10,0
3478,1971,Pós-graduação,Casado,60585,1,1,2021-06-24,1
7494,1950,Pós-graduação,Divorciado,42873,1,1,2021-01-21,0
1763,1988,Ensino Superior,União estável,87679,0,0,2021-07-27,1
7250,1978,Ensino Superior,União estável,57867,1,0,2021-10-01,0
2005,1990,Ensino Superior,Casado,35765,1,0,2021-12-11,0
10770,1959,Ensino Superior,Casado,65492,0,0,2022-01-26,0
6885,1977,Ensino Superior,Divorciado,32952,1,0,2021-12-01,0
2072,1969,Pós-graduação,União estável,53374,0,1,2020-08-16,1
9463,1959,Ensino Superior,União estável,71706,0,1,2020-11-13,0
6318,1988,Ensino Superior,Casado,68487,0,0,2021-01-13,0
4093,1975,Pós-graduação,União estável,53253,1,1,2021-02-11,0
5751,1973,Ensino Médio,Divorciado,31163,1,0,2022-02-13,0
3340,1977,Ensino Superior,Casado,42014,1,0,2020-08-17,1
3594,1973,Pós-graduação,Casado,54108,1,1,2020-11-05,0
3584,1955,Pós-graduação,Solteiro,49667,0,0,2020-08-20,1
3643,1974,Pós-graduação,Casado,63206,0,0,2022-03-20,0
851,1972,Pós-graduação,Casado,57136,1,1,2021-07-09,0
7706,1975,Ensino Médio,União estável,46772,0,1,2020-11-07,0
3967,1971,Pós-graduação,Casado,78931,0,0,2021-10-25,0
10128,1958,Ensino Superior,União estável,53977,0,1,2021-06-08,0
486,1988,Ensino Superior,Casado,84219,0,0,2022-02-02,0
9,1975,Pós-graduação,Solteiro,46098,1,1,2020-08-18,0
9451,1965,Ensino Superior,Casado,73538,0,1,2020-11-25,0
9264,1986,Ensino Superior,Casado,79529,0,0,2022-04-27,0
3865,1977,Ensino Médio,União estável,20981,0,0,2021-04-30,1
2853,1980,Ensino Superior,Solteiro,51766,1,0,2022-03-11,0
1490,1962,Ensino Superior,Casado,55759,0,1,2020-11-28,0
6310,1978,Ensino Superior,Casado,33039,1,0,2021-09-09,0
10380,1972,Pós-graduação,Casado,37787,1,0,2021-09-20,0
3887,1970,Ensino Superior,Solteiro,27242,1,0,2020-11-11,1
4278,1983,Pós-graduação,Solteiro,87188,0,0,2021-06-03,1
8643,1971,Ensino Superior,União estável,69930,0,0,2021-05-26,0
1998,1976,Ensino Superior,Solteiro,37697,1,0,2022-02-07,0
10795,1973,Pós-graduação,Casado,37401,1,0,2022-05-06,0
11110,1973,Ensino Superior,Solteiro,3502,1,0,2021-04-13,0
2408,1976,Ensino Superior,Casado,58597,1,1,2020-11-20,0
202,1948,Pós-graduação,Viúva/Viúvo,82032,0,0,2022-04-05,0
7998,1958,Ensino Superior,União estável,28087,1,1,2020-12-11,0
830,1987,Pós-graduação,Solteiro,74004,0,0,2022-02-24,1
3536,1960,Ensino Superior,União estável,19740,0,1,2021-03-24,0
6050,1975,Ensino Médio,Casado,57036,0,1,2020-12-11,0
125,1958,Ensino Médio,União estável,53083,1,1,2021-05-15,0
3463,1975,Pós-graduação,Casado,69283,0,1,2022-06-14,0
2804,1975,Pós-graduação,Solteiro,46098,1,1,2020-08-18,1
3745,1988,Ensino Médio,Casado,23331,1,0,2020-09-04,0
9771,1988,Ensino Médio,Solteiro,23331,1,0,2020-10-05,0
451,1989,Ensino Superior,Solteiro,9255,1,0,2021-12-20,0
10530,1959,Pós-graduação,Viúva/Viúvo,67786,0,0,2021-12-07,1
1079,1971,Pós-graduação,Casado,71969,0,1,2020-10-16,0
8920,1967,Pós-graduação,Solteiro,59235,1,0,2021-01-12,0
6678,1989,Ensino Superior,União estável,31928,1,0,2022-03-28,0
3852,1961,Pós-graduação,União estável,74881,1,1,2021-03-08,0
528,1978,Ensino Superior,Casado,65819,0,0,2020-11-29,0
73,1953,Pós-graduação,Solteiro,51411,1,2,2021-05-26,0
5589,1964,Ensino Superior,Divorciado,51983,0,1,2020-08-31,0
10212,1986,Pós-graduação,União estável,42386,1,0,2021-01-13,0
6365,1987,Ensino Médio,Casado,30390,0,0,2021-09-02,0
5636,1963,Ensino Superior,Solteiro,30983,0,0,2020-11-09,1
591,1957,Ensino Superior,Viúva/Viúvo,66033,0,1,2021-01-20,0
2217,1975,Ensino Médio,Casado,37284,1,1,2021-03-29,0
2544,1951,Pós-graduação,Divorciado,57530,0,1,2021-10-12,0
7725,1965,Ensino Médio,Casado,76800,0,0,2022-03-08,0
8091,1956,Ensino Superior,Casado,63943,0,1,2020-09-02,0
7321,1962,Ensino Superior,União estável,76081,0,0,2022-05-23,0
5462,1974,Ensino Superior,Casado,67445,0,1,2020-08-12,0
7791,1967,Pós-graduação,Casado,37054,1,1,2021-09-15,0
955,1962,Pós-graduação,União estável,47175,1,1,2020-10-28,1
4037,1976,Ensino Superior,Divorciado,31859,1,0,2021-06-14,0
6642,1961,Ensino Superior,Divorciado,27215,2,1,2021-01-23,0
2793,1976,Pós-graduação,Divorciado,70179,0,1,2021-07-21,0
5424,1983,Ensino Superior,Casado,39922,1,0,2021-02-14,0
879,1976,Pós-graduação,Casado,49681,0,2,2021-11-04,0
9530,1988,Ensino Superior,Casado,24645,1,0,2020-11-01,0
4828,1954,Ensino Superior,Divorciado,79865,0,1,2022-06-18,0
10699,1985,Ensino Superior,Casado,44322,1,0,2022-06-16,0
1497,1952,Ensino Superior,Solteiro,47958,0,1,2021-01-19,0
7476,1964,Pós-graduação,Solteiro,63972,0,1,2020-12-02,0
4390,1954,Ensino Superior,União estável,75315,0,1,2022-04-15,0
10478,1950,Pós-graduação,Casado,55517,1,1,2020-09-27,1
1081,1957,Pós-graduação,Casado,75283,1,2,2021-03-27,0
4261,1946,Pós-graduação,Solteiro,82800,0,0,2020-11-24,1
9916,1954,Ensino Superior,Casado,38998,1,1,2020-11-03,0
5350,1991,Pós-graduação,Solteiro,90638,0,0,2022-02-13,1
8135,1986,Pós-graduação,Casado,27161,1,0,2021-10-28,0
8685,1977,Ensino Superior,Casado,42014,1,0,2020-08-17,1
4967,1960,Pós-graduação,União estável,38201,0,1,2021-03-29,0
2130,1982,Ensino Superior,União estável,45203,2,0,2022-03-23,1
9298,1947,Pós-graduação,União estável,81574,0,0,2022-04-28,0
8175,1992,Ensino Superior,Casado,34935,0,0,2021-06-21,0
6257,1976,Pós-graduação,Solteiro,60482,0,1,2021-01-23,0
3790,1956,Ensino Superior,União estável,34633,2,1,2022-01-23,0
9952,1947,Pós-graduação,União estável,78093,0,0,2021-12-11,0
3503,1950,Ensino Superior,Divorciado,82460,0,0,2021-12-02,0
5223,1966,Pós-graduação,União estável,45903,0,1,2022-04-23,0
4608,1987,Ensino Superior,Divorciado,81361,0,0,2022-02-25,1
1626,1973,Pós-graduação,Divorciado,35860,1,1,2022-05-19,1
4764,1952,Pós-graduação,União estável,40442,1,1,2020-08-19,1
2471,1965,Ensino Superior,Casado,61482,0,0,2022-06-27,0
5892,1980,Ensino Superior,Casado,34968,1,0,2021-04-10,0
2612,1987,Ensino Superior,Casado,75794,0,0,2021-12-24,0
4971,1962,Pós-graduação,União estável,31497,0,1,2020-12-06,0
5185,1955,Ensino Superior,Casado,74268,0,0,2021-02-14,0
10069,1988,Ensino Médio,União estável,13724,1,0,2020-08-31,0
2262,1965,Pós-graduação,União estável,45143,0,1,2021-08-26,0
1131,1967,Pós-graduação,Solteiro,52569,0,1,2022-04-05,0
1041,1973,Pós-graduação,Solteiro,48432,0,1,2020-10-18,1
24,1960,Pós-graduação,União estável,17144,1,1,2022-02-15,0
3409,1984,Ensino Superior,Solteiro,36108,1,0,2021-10-15,0
